Fundamental Rank,Ticker,Short Name,Sector,Industry,Market Cap,Fundamental Score,Fundamental Grade,Fundamental Percentile,Value Score,Quality Score,Growth Score,Stability Score,Sector Fundamental Rank,Quality Value Signal,Forward PER,PBR,PSR,EV/EBITDA,FCF Yield,ROE,ROA,Operating Margin,Profit Margin,Revenue CAGR,Revenue CAGR Years Used,Revenue CAGR Method,Revenue Growth,Earnings Growth,Debt/Equity,Free Cash Flow,Operating Cash Flow,PBR Percentile,Forward PER Percentile,PSR Percentile,EV/EBITDA Percentile,FCF Yield Percentile,ROE Percentile,ROA Percentile,Operating Margin Percentile,Profit Margin Percentile,Data Quality,Failed Reason,Debt/Equity Raw,Growth CAGR Raw,Growth Earnings Raw,Growth Revenue Raw,Stability Debt Raw,Stability History Raw
52,ZBH,"Zimmer Biomet Holdings, Inc.",Healthcare,Medical Devices,18045693952.0,66.64,B-,89.86,30.06,12.58,11.5,12.5,9,,10.434244,1.4284636,2.1208272,9.831,0.0604520929425989,0.06413,0.0396,0.17959999,0.09481,0.0585432081936823,3.0,Yearly,0.048,0.338,0.60175,1090899968.0,1743299968.0,0.9444444444444444,0.9152542372881356,0.6833333333333333,0.8305084745762712,0.7666666666666667,0.2727272727272727,0.2833333333333333,0.5333333333333333,0.5333333333333333,OK,,60.175,4.5,6.0,1.0,5.0,1.5
53,SNA,Snap-On Incorporated,Industrials,Tools & Accessories,19522850816.0,66.58,B-,89.66,24.65,20.73,6.7,14.5,5,,17.688108,3.2311697,3.7010846,13.664,0.056829556013957,0.17932,0.09849,0.25397,0.19597,0.0211367366841557,3.0,Yearly,0.042,0.051,0.2159499999999999,1109474944.0,1186200064.0,0.7761194029850746,0.6056338028169014,0.4225352112676056,0.7142857142857143,0.8428571428571429,0.44776119402985076,0.7285714285714285,0.8169014084507042,0.8591549295774648,OK,,21.595,2.7,3.0,1.0,7.0,1.5
54,ACN,Accenture plc,Technology,Information Technology Services,107579416576.0,66.49,B-,89.46,30.61,14.68,7.7,13.5,16,,11.995775,3.3729208,1.4716628,8.298,0.1123763378606854,0.24406,0.10903,0.16964,0.10656,0.0419365417641481,3.0,Yearly,0.056,0.09,0.25035,12089380864.0,13182094336.0,0.7808219178082192,0.8205128205128205,0.8987341772151899,0.9615384615384616,0.9743589743589743,0.5,0.6538461538461539,0.2911392405063291,0.26582278481012656,OK,,25.035,2.7,3.0,2.0,6.0,1.5
55,NFLX,"Netflix, Inc.",Communication Services,Entertainment,316584329216.0,65.93,B-,89.26,12.13,28.0,13.3,12.5,3,,19.898401,10.49993,6.544952,22.217,0.0801920702482987,0.49541,0.16084999,0.33381,0.28219,0.1263971837136066,3.0,Yearly,0.134,0.111,0.55236,25387552768.0,11970833408.0,0.15789473684210525,0.4,0.25,0.3,0.7,1.0,0.95,0.85,0.85,OK,,55.236,6.3,4.0,3.0,5.0,1.5
56,VRSK,"Verisk Analytics, Inc.",Industrials,Consulting Services,23166470144.0,65.85,B-,89.07,16.9,29.38,5.5,14.06,6,,20.467443,-19.969707,7.387267,17.75,0.0455636965596755,,0.18958001,0.45106998,0.28237,0.0716028813751701,3.0,Yearly,0.044,-0.034,,1055550016.0,1503200000.0,,0.4647887323943662,0.04225352112676056,0.4714285714285714,0.7428571428571429,,0.9714285714285714,0.9859154929577465,0.971830985915493,PARTIAL,,,4.5,0.0,1.0,0.0,1.5
57,STZ,"Constellation Brands, Inc.",Consumer Defensive,Beverages - Brewers,20761270272.0,65.83,B-,88.87,26.24,23.09,6.0,10.5,2,,9.808795,2.5245602,2.2923658,9.111,0.1064716909437476,0.2369,0.08574,0.35931,0.20143999,-0.0111832854513785,3.0,Yearly,-0.033,0.307,1.23205,2210487552.0,2693600000.0,0.6764705882352942,0.9444444444444444,0.3055555555555556,0.75,0.8333333333333334,0.6176470588235294,0.6944444444444444,0.9444444444444444,0.8611111111111112,OK,,123.205,0.0,6.0,0.0,3.0,1.5
58,GOOG,Alphabet Inc.,Communication Services,Internet Content & Information,4016066265088.0,65.82,B-,88.67,7.66,27.36,16.3,14.5,4,,22.107132,6.4519806,9.0073395,22.594,0.0056435824172097,0.48676,0.12958999,0.34033,0.54771,0.1251174560921597,3.0,Yearly,0.242,2.94,0.18859,22665000960.0,185675005952.0,0.3157894736842105,0.2,0.1,0.25,0.1,0.9210526315789473,0.825,0.925,0.975,OK,,18.859,6.3,6.0,4.0,7.0,1.5
59,INTU,Intuit Inc.,Technology,Software - Application,85874204672.0,65.76,B-,88.47,27.29,15.67,9.3,13.5,17,,11.48857,4.496162,4.003833,12.832,0.0749774020335045,0.23596,0.1047,0.17638999,0.21289,0.1395336514824015,3.0,Yearly,0.137,-0.008,0.43892,6438624768.0,8837999616.0,0.7123287671232876,0.8461538461538461,0.6708860759493671,0.7692307692307693,0.8717948717948718,0.47297297297297297,0.6153846153846154,0.3291139240506329,0.5822784810126582,OK,,43.892,6.3,0.0,3.0,6.0,1.5
60,AMTM,"Amentum Holdings, Inc.",Industrials,Specialty Business Services,4721418752.0,65.74,B-,88.27,34.43,3.81,15.0,12.5,7,,7.3156962,1.0048395,0.33414146,8.334,0.1025645064409656,0.04287,0.03081,0.04384,0.01444,0.233120316497734,3.0,Yearly,-0.02,5.75,0.7987099999999999,484249984.0,505000000.0,0.9850746268656716,0.971830985915493,1.0,0.9857142857142858,0.9857142857142858,0.04477611940298507,0.11428571428571428,0.056338028169014086,0.04225352112676056,OK,,79.871,9.0,6.0,0.0,5.0,1.5
61,WYNN,"Wynn Resorts, Limited",Consumer Cyclical,Resorts & Casinos,9291334656.0,65.58,B-,88.07,19.25,15.27,17.0,14.06,4,,17.436893,-54.25737,1.253312,10.315,0.0512508570221927,,0.05728,0.16537,0.060549997,0.2385598136212001,3.0,Yearly,0.069,1.061,,476188864.0,1459197056.0,,0.34545454545454546,0.5740740740740741,0.7272727272727273,0.5740740740740741,,0.3090909090909091,0.6727272727272727,0.32727272727272727,PARTIAL,,,9.0,6.0,2.0,0.0,1.5
62,INVH,Invitation Homes Inc.,Real Estate,REIT - Residential,16740103168.0,65.56,B-,87.87,24.51,15.05,13.5,12.5,4,,41.24949,1.8381058,5.8778367,16.782,0.0698194941972773,0.070539996,0.02479,0.25115,0.23197001,0.0683716589874032,3.0,Yearly,0.101,0.605,0.94425,1168785536.0,1199915008.0,0.7407407407407407,0.3793103448275862,0.7333333333333333,0.8333333333333334,0.8666666666666667,0.48148148148148145,0.43333333333333335,0.4,0.6,OK,,94.425,4.5,6.0,3.0,5.0,1.5
63,DVN,Devon Energy Corporation,Energy,Oil & Gas E&P,53877997568.0,65.5,B-,87.67,25.78,16.22,10.0,13.5,3,,9.145431,1.3491254,2.8687503,7.264,0.0145258743703724,0.11522,0.05909,0.41077,0.17464,-0.0357078546884069,3.0,Yearly,0.642,0.44,0.28488,782625024.0,8552999936.0,1.0,1.0,0.3333333333333333,0.7222222222222222,0.16666666666666666,0.2222222222222222,0.4444444444444444,0.8888888888888888,0.6666666666666666,OK,,28.488,0.0,6.0,4.0,6.0,1.5
64,ROP,"Roper Technologies, Inc.",Technology,Software - Application,38605955072.0,65.38,B-,87.48,25.26,13.33,14.3,12.5,18,,16.068806,2.0644374,4.662386,15.468,0.0586875146016851,0.13066,0.04232,0.27725,0.30244,0.1373170674363193,3.0,Yearly,0.085,2.33,0.60531,2265687552.0,2669100032.0,0.9315068493150684,0.5512820512820513,0.5443037974683544,0.6794871794871795,0.7435897435897436,0.2702702702702703,0.16666666666666666,0.5949367088607594,0.8227848101265823,OK,,60.531,6.3,6.0,2.0,5.0,1.5
65,CTSH,Cognizant Technology Solutions ,Technology,Information Technology Services,26215854080.0,65.3,B-,87.28,32.91,12.69,5.2,14.5,19,,9.208628,1.8189774,1.2113415,6.946,0.0845099314803632,0.14924,0.10735,0.17479,0.10258,0.0280312825025976,3.0,Yearly,0.045,0.038,0.14479,2215500032.0,2916999936.0,0.958904109589041,0.9102564102564102,0.9113924050632911,1.0,0.8846153846153846,0.2972972972972973,0.6410256410256411,0.31645569620253167,0.25316455696202533,OK,,14.479,2.7,1.5,1.0,7.0,1.5
66,O,Realty Income Corporation,Real Estate,REIT - Retail,56877166592.0,65.26,B-,87.08,21.52,15.59,15.65,12.5,5,,38.567654,1.4381071,9.377147,16.803,0.027815765355346,0.03225,0.02359,0.46965998,0.20898001,0.1980234435312218,3.0,Yearly,0.096,0.692,0.74722,1582081920.0,4166153984.0,0.9259259259259259,0.4827586206896552,0.26666666666666666,0.8,0.2,0.2222222222222222,0.36666666666666664,0.9333333333333333,0.5666666666666667,OK,,74.722,7.65,6.0,2.0,5.0,1.5
67,CPRT,"Copart, Inc.",Industrials,Specialty Business Services,29653739520.0,65.19,B-,86.88,21.25,22.44,7.0,14.5,8,,19.071718,3.3797612,6.392453,13.304,0.0337217891634059,0.17607,0.11336,0.37530997,0.33481997,0.0989943984010011,3.0,Yearly,0.021,0.023,0.0105899999999999,999977152.0,1685426944.0,0.746268656716418,0.5352112676056338,0.14084507042253522,0.7285714285714285,0.5428571428571428,0.40298507462686567,0.8285714285714286,0.9436619718309859,1.0,OK,,1.059,4.5,1.5,1.0,7.0,1.5
68,ABBV,AbbVie Inc.,Healthcare,Drug Manufacturers - General,443387412480.0,65.18,B-,86.68,14.92,24.5,11.7,14.06,10,,15.412617,-74.69783,6.886395,16.383,0.0380485553291636,,0.105100006,0.40035,0.098000005,0.0175250491815381,3.0,Yearly,0.102,2.904,,16870250496.0,19506999296.0,,0.559322033898305,0.16666666666666666,0.3728813559322034,0.45,,0.7833333333333333,0.95,0.55,PARTIAL,,,2.7,6.0,3.0,0.0,1.5
69,EG,"Everest Group, Ltd.",Financial Services,Insurance - Reinsurance,14105142272.0,65.12,B-,86.48,33.5,10.82,6.3,14.5,11,,6.156618,0.92265517,0.8383443,,0.1463739240757939,0.12572,0.02489,0.19132,0.11376,0.1283614018245091,3.0,Yearly,-0.113,-0.115,0.2326,2064625024.0,2000000000.0,0.9838709677419355,1.0,0.96875,,0.85,0.3492063492063492,0.46875,0.203125,0.15625,OK,,23.26,6.3,0.0,0.0,7.0,1.5
70,TFC,Truist Financial Corporation,Financial Services,Banks - Regional,61264556032.0,65.07,B-,86.18,29.27,11.6,10.7,13.5,12,,10.080848,1.0439652,3.2197053,,,0.09059,0.010620001,0.39815,0.30692,0.005741435027416,3.0,Yearly,0.082,0.367,,,5797000192.0,0.9516129032258065,0.8125,0.515625,,,0.1746031746031746,0.15625,0.703125,0.765625,PARTIAL,,,2.7,6.0,2.0,0.0,1.5
70,MDT,Medtronic plc.,Healthcare,Medical Devices,117539979264.0,65.07,B-,86.18,22.88,16.2,13.5,12.5,11,,14.358979,2.3782287,3.130893,13.272,0.0460481616713857,0.106479995,0.05118,0.19332,0.13934,0.0520760364375545,3.0,Yearly,0.137,0.407,0.55365,5412499968.0,8034999808.0,0.7407407407407407,0.6101694915254238,0.5,0.6610169491525424,0.6333333333333333,0.45454545454545453,0.4166666666666667,0.6,0.6333333333333333,OK,,55.365,4.5,6.0,3.0,5.0,1.5
72,REG,Regency Centers Corporation,Real Estate,REIT - Retail,14085470208.0,65.03,B-,85.88,21.6,21.43,9.5,12.5,6,,29.930317,2.0699508,8.356691,17.936,0.0527752327059552,0.081870005,0.0323,0.39643002,0.32996,0.0827036006796015,3.0,Yearly,0.089,0.089,0.7197199999999999,743363968.0,856643008.0,0.6666666666666666,0.6206896551724138,0.36666666666666664,0.6333333333333333,0.6333333333333333,0.6666666666666666,0.6666666666666666,0.7,0.8,OK,,71.972,4.5,3.0,2.0,5.0,1.5
73,GDDY,GoDaddy Inc.,Technology,Software - Infrastructure,11854225408.0,65.02,B-,85.69,23.21,21.81,12.5,7.5,20,,8.487871,1766.0377,2.322491,10.51,0.1016473008170421,4.42861,0.09882,0.27056998,0.17834999,0.0656472226630486,3.0,Yearly,0.066,0.298,573.3433,1204950016.0,1728800000.0,0.0136986301369863,0.9487179487179487,0.8354430379746836,0.9102564102564102,0.9487179487179487,1.0,0.5769230769230769,0.5569620253164557,0.46835443037974683,OK,,57334.33,4.5,6.0,2.0,0.0,1.5
74,MTB,M&T Bank Corporation,Financial Services,Banks - Regional,34371067904.0,64.64,C+,85.49,23.87,14.77,12.5,13.5,13,,11.291491,1.3520423,3.6367652,,,0.10742,0.01408,0.45108002,0.32092,0.0632623693255096,3.0,Yearly,0.062,0.255,,,3804000000.0,0.8225806451612904,0.609375,0.40625,,,0.23809523809523808,0.328125,0.828125,0.828125,PARTIAL,,,4.5,6.0,2.0,0.0,1.5
75,GEHC,GE HealthCare Technologies Inc.,Healthcare,Medical Devices,29436391424.0,64.62,C+,85.29,25.49,16.93,9.7,12.5,12,,12.04572,2.6821136,1.3841997,10.817,0.0534415027080188,0.19376,0.05131,0.14976,0.093339995,0.0398969763910512,3.0,Yearly,0.058,0.168,0.93965,1573124992.0,2100999936.0,0.6111111111111112,0.8305084745762712,0.7333333333333333,0.7796610169491526,0.7166666666666667,0.6909090909090909,0.45,0.4,0.5166666666666667,OK,,93.965,2.7,5.0,2.0,5.0,1.5
76,PNR,Pentair plc.,Industrials,Specialty Industrial Machinery,9180191744.0,64.59,C+,85.09,29.7,18.69,2.7,13.5,9,,11.128631,2.4491186,2.2882974,10.66,0.0608170861316597,0.17126,0.08663,0.2344,0.16237,0.0043641249863981,3.0,Yearly,-0.17,-0.111,0.47067,558312512.0,751500032.0,0.835820895522388,0.9154929577464789,0.6338028169014085,0.8714285714285714,0.8571428571428571,0.3880597014925373,0.6428571428571429,0.7605633802816901,0.7464788732394366,OK,,47.067,2.7,0.0,0.0,6.0,1.5
77,HON,Honeywell International Inc.,Industrials,Conglomerates,64950513664.0,64.43,C+,84.89,24.47,21.26,9.7,9.0,10,,20.593536,3.5038555,1.706664,10.818,0.0401902119743642,0.46577,0.0572,0.20249,0.21581,0.0182371617394117,3.0,Yearly,0.043,2.639,1.85369,2610374912.0,5118000128.0,0.7313432835820896,0.4507042253521127,0.8028169014084507,0.8571428571428571,0.7142857142857143,0.8805970149253731,0.35714285714285715,0.6056338028169014,0.9295774647887324,OK,,185.369,2.7,6.0,1.0,1.5,1.5
78,VRSN,"VeriSign, Inc.",Technology,Software - Infrastructure,25939376128.0,64.42,C+,84.69,11.35,29.5,9.5,14.06,21,,26.105082,-11.50752,15.187878,22.588,0.0321070753548695,,0.45124,0.68178004,0.49769002,0.0515043899798031,3.0,Yearly,0.06,0.077,,832837504.0,1101299968.0,,0.20512820512820512,0.16455696202531644,0.41025641025641024,0.44871794871794873,,0.9871794871794872,0.9873417721518988,0.9620253164556962,PARTIAL,,,4.5,3.0,2.0,0.0,1.5
79,META,"Meta Platforms, Inc.",Communication Services,Internet Content & Information,1665279328256.0,64.31,C+,84.49,11.83,27.32,11.65,13.5,5,,18.698408,6.3762193,7.295953,15.388,0.0129429488028128,0.29848,0.14591,0.34827,0.29834998,0.1989383144293925,3.0,Yearly,0.28,-0.134,0.42997,21553625088.0,130301001728.0,0.3684210526315789,0.5,0.15,0.35,0.15,0.8421052631578947,0.9,1.0,0.9,OK,,42.997,7.65,0.0,4.0,6.0,1.5
80,UBER,"Uber Technologies, Inc.",Technology,Software - Application,145185177600.0,64.3,C+,84.29,20.69,14.45,16.65,12.5,22,,16.14068,5.3084393,2.6288805,20.82,0.0499000651702891,0.3716,0.06877,0.13317999,0.17345,0.177305807366942,3.0,Yearly,0.122,0.855,0.51872,7244749824.0,10424000512.0,0.6301369863013698,0.5384615384615384,0.7974683544303798,0.46153846153846156,0.6666666666666666,0.6621621621621622,0.3974358974358974,0.189873417721519,0.43037974683544306,OK,,51.872,7.65,6.0,3.0,5.0,1.5
81,GOOGL,Alphabet Inc.,Communication Services,Internet Content & Information,4043827838976.0,64.04,C+,84.1,5.88,27.36,16.3,14.5,6,,22.259953,6.496581,9.069604,22.754,0.0056048382528914,0.48676,0.12958999,0.34033,0.54771,0.1251174560921597,3.0,Yearly,0.242,2.94,0.18859,22665000960.0,185675005952.0,0.2631578947368421,0.15,0.05,0.2,0.05,0.9210526315789473,0.825,0.925,0.975,OK,,18.859,6.3,6.0,4.0,7.0,1.5
82,XYL,Xylem Inc.,Industrials,Specialty Industrial Machinery,25132521472.0,63.98,C+,83.9,26.11,10.72,13.65,13.5,11,,17.234781,2.2838955,2.7539473,13.729,0.0471003284457076,0.09182999,0.051149998,0.16995001,0.111549996,0.1783579915890725,3.0,Yearly,0.015,0.195,0.28642,1183750016.0,1300999936.0,0.8955223880597015,0.6338028169014085,0.5915492957746479,0.7,0.7857142857142857,0.11940298507462686,0.3142857142857143,0.4788732394366197,0.49295774647887325,OK,,28.642,7.65,5.0,1.0,6.0,1.5
83,EMN,Eastman Chemical Company,Basic Materials,Specialty Chemicals,7813081088.0,63.68,C+,83.7,29.59,13.59,8.0,12.5,3,,9.85864,1.2816713,0.8813402,9.092,0.0697068183301568,0.07334,0.03549,0.12893,0.04986,-0.0612703246684751,3.0,Yearly,0.099,0.325,0.88518,544625024.0,991000000.0,0.8181818181818182,0.9090909090909091,0.7727272727272727,0.8636363636363636,0.8181818181818182,0.5,0.36363636363636365,0.3181818181818182,0.45454545454545453,OK,,88.518,0.0,6.0,2.0,5.0,1.5
84,AOS,A.O. Smith Corporation,Industrials,Specialty Industrial Machinery,7859593216.0,63.66,C+,83.5,26.89,20.57,2.7,13.5,12,,14.137325,4.2672668,2.0656505,10.833,0.061658726944476,0.27133,0.1254,0.18929,0.13149,0.0067297844431803,3.0,Yearly,-0.007,-0.15,0.36766,484612512.0,692300032.0,0.5970149253731343,0.8591549295774648,0.6901408450704225,0.8428571428571429,0.8714285714285714,0.6417910447761194,0.8571428571428571,0.5492957746478874,0.5774647887323944,OK,,36.766,2.7,0.0,0.0,6.0,1.5
85,VLO,Valero Energy Corporation,Energy,Oil & Gas Refining & Marketing,111989391360.0,63.61,C+,83.1,21.78,18.33,10.0,13.5,4,,11.923904,4.4794426,0.8456497,8.874,0.0751533219512266,0.27637,0.105579995,0.12269,0.05446,-0.1139723520218498,3.0,Yearly,0.517,4.535,0.40148,8416374784.0,10908000256.0,0.2222222222222222,0.8333333333333334,0.8888888888888888,0.6111111111111112,0.8888888888888888,0.8888888888888888,0.8888888888888888,0.1111111111111111,0.1111111111111111,OK,,40.148,0.0,6.0,4.0,6.0,1.5
85,COP,ConocoPhillips,Energy,Oil & Gas E&P,164018601984.0,63.61,C+,83.1,21.11,19.0,10.0,13.5,4,,14.340935,2.509881,2.5445414,6.707,0.0468933097280654,0.1418,0.07533,0.3151,0.144,-0.0910617473935962,3.0,Yearly,0.355,1.07,0.35639,7691375104.0,21924999168.0,0.6111111111111112,0.5555555555555556,0.4444444444444444,0.7777777777777778,0.5,0.4444444444444444,0.7222222222222222,0.7222222222222222,0.6111111111111112,OK,,35.639,0.0,6.0,4.0,6.0,1.5
85,YUM,"Yum! Brands, Inc.",Consumer Cyclical,Restaurants,39614324736.0,63.61,C+,83.1,7.44,28.61,13.5,14.06,5,,19.463585,-5.489336,4.5418854,17.449,0.0210340574919045,,0.22694,0.32779998,0.25406998,0.0628138605145283,3.0,Yearly,0.122,1.316,,833249984.0,2083000064.0,,0.2727272727272727,0.12962962962962962,0.21818181818181817,0.16666666666666666,,0.9818181818181818,0.9272727272727272,0.9272727272727272,PARTIAL,,,4.5,6.0,3.0,0.0,1.5
88,PODD,Insulet Corporation,Healthcare,Medical Devices,9565331456.0,63.6,C+,82.7,10.77,21.33,19.0,12.5,13,,17.886461,6.725508,3.132682,16.228,0.0247665228423841,0.26016,0.09715,0.16178,0.12291,0.2754148023274396,3.0,Yearly,0.235,3.286,0.66685,236900000.0,511200000.0,0.25925925925925924,0.3389830508474576,0.48333333333333334,0.3898305084745763,0.15,0.8181818181818182,0.75,0.5,0.6,OK,,66.685,9.0,6.0,4.0,5.0,1.5
89,EXR,Extra Space Storage Inc,Real Estate,REIT - Industrial,29933887488.0,63.5,C+,82.5,20.66,19.34,13.0,10.5,7,,28.21575,2.1613655,8.525465,18.736,0.0500916417421926,0.06953,0.03358,0.45882,0.2728,0.2062919778549843,3.0,Yearly,0.038,0.06,1.01674,1499437568.0,1901193984.0,0.6296296296296297,0.7241379310344828,0.3,0.5333333333333333,0.5666666666666667,0.4074074074074074,0.7,0.8333333333333334,0.6333333333333333,OK,,101.674,9.0,3.0,1.0,3.0,1.5
90,AMCR,Amcor plc,Consumer Cyclical,Packaging & Containers,19940970496.0,63.43,C+,82.31,27.34,8.95,16.64,10.5,6,,9.899763,1.6899147,0.8483353,9.762,0.0754226079569041,0.09396,0.035669997,0.09691,0.04705,0.1695341262686505,3.0,Yearly,0.259,,1.2829400000000002,1504000000.0,2151000064.0,0.7727272727272727,0.8727272727272727,0.7407407407407407,0.7454545454545455,0.7407407407407407,0.3181818181818182,0.14545454545454545,0.23636363636363636,0.2727272727272727,OK,,128.294,7.65,0.0,4.0,3.0,1.5
91,KEY,KeyCorp,Financial Services,Banks - Regional,23188703232.0,63.31,C+,82.11,27.34,10.78,11.7,13.5,14,,10.169936,1.3466783,3.1459372,,,0.1033,0.0107700005,0.3471,0.2754,0.0121397240735074,3.0,Yearly,0.101,0.253,,,1311000064.0,0.8387096774193549,0.796875,0.546875,,,0.2222222222222222,0.1953125,0.53125,0.6875,PARTIAL,,,2.7,6.0,3.0,0.0,1.5
92,GRMN,Garmin Ltd.,Technology,Scientific & Technical Instruments,52490604544.0,63.18,C+,81.91,14.83,18.55,15.3,14.5,23,,24.732304,5.815315,6.8423424,21.945,0.0198827250146292,0.21886998,0.12174,0.30438998,0.24471001,0.142358869424539,3.0,Yearly,0.114,0.353,0.02513,1043656256.0,1978944000.0,0.6027397260273972,0.24358974358974358,0.43037974683544306,0.4358974358974359,0.34615384615384615,0.40540540540540543,0.7307692307692307,0.6708860759493671,0.6708860759493671,OK,,2.513,6.3,6.0,3.0,7.0,1.5
93,TEL,TE Connectivity plc,Technology,Electronic Components,59257561088.0,63.08,C+,81.71,23.74,15.14,10.7,13.5,24,,15.859204,4.4802446,3.0668442,12.923,0.0394358958602707,0.23290001,0.09691,0.20775,0.15609,0.0196943477791231,3.0,Yearly,0.138,0.192,0.43441,2336875008.0,4417999872.0,0.726027397260274,0.5897435897435898,0.759493670886076,0.7435897435897436,0.5897435897435898,0.4594594594594595,0.5641025641025641,0.4177215189873418,0.4177215189873418,OK,,43.441,2.7,5.0,3.0,6.0,1.5
94,GL,Globe Life Inc.,Financial Services,Insurance - Life,13050573824.0,62.97,C+,81.51,23.24,17.53,9.7,12.5,15,,10.280757,2.1256728,2.107665,9.575,0.0891534254118633,0.20944999,0.03358,0.24642,0.19577,0.0467339101878025,3.0,Yearly,0.08,0.197,0.55675,1163503360.0,1391577984.0,0.5161290322580645,0.78125,0.71875,0.7027027027027027,0.675,0.7301587301587301,0.5859375,0.375,0.375,OK,,55.675,2.7,5.0,2.0,5.0,1.5
95,RMD,ResMed Inc.,Healthcare,Medical Instruments & Supplies,31728293888.0,62.89,C+,81.31,13.28,25.32,9.8,14.5,14,,16.642517,4.8175488,5.6122074,14.908,0.0296028604410788,0.24269,0.14002,0.30857,0.26945,0.102125080255349,3.0,Yearly,0.086,0.024,0.12542,939248256.0,1805828992.0,0.35185185185185186,0.4576271186440678,0.26666666666666666,0.4745762711864407,0.25,0.7818181818181819,0.9,0.8,0.9,OK,,12.542,6.3,1.5,2.0,7.0,1.5
96,USB,U.S. Bancorp,Financial Services,Banks - Regional,96770580480.0,62.82,C+,81.11,22.7,14.11,12.5,13.5,16,,10.72997,1.5962068,3.5419853,,,0.12623,0.0116,0.39646998,0.29896,0.0567573526022637,3.0,Yearly,0.104,0.216,,,12524999680.0,0.6935483870967742,0.671875,0.4375,,,0.3888888888888889,0.21875,0.6875,0.734375,PARTIAL,,,4.5,5.0,3.0,0.0,1.5
97,BRO,"Brown & Brown, Inc.",Financial Services,Insurance Brokers,22261626880.0,62.81,C+,80.91,19.94,15.72,14.65,12.5,17,,13.788143,1.7448202,3.3410816,10.178,0.0737928975656248,0.10023,0.05381,0.41838002,0.18084998,0.1738454810941851,3.0,Yearly,0.324,0.071,0.63975,1642749952.0,1520000000.0,0.6129032258064516,0.4375,0.484375,0.6756756756756757,0.575,0.20634920634920634,0.734375,0.734375,0.34375,OK,,63.975,7.65,3.0,4.0,5.0,1.5
98,SYK,Stryker Corporation,Healthcare,Medical Devices,105632186368.0,62.64,C+,80.72,15.5,20.35,14.3,12.5,15,,16.446007,4.403563,4.0884075,15.944,0.0388861113381664,0.16508,0.08162,0.27015,0.14433,0.1083048009361455,3.0,Yearly,0.094,0.441,0.6439100000000001,4107624960.0,5525000192.0,0.4074074074074074,0.4745762711864407,0.4,0.4406779661016949,0.48333333333333334,0.6181818181818182,0.65,0.7166666666666667,0.65,OK,,64.391,6.3,6.0,2.0,5.0,1.5
99,REGN,"Regeneron Pharmaceuticals, Inc.",Healthcare,Biotechnology,83151601664.0,62.58,C+,80.52,19.03,21.05,8.0,14.5,16,,13.395942,2.5549572,5.352637,16.026,0.0368639918733772,0.14043,0.06526,0.33106,0.27865,0.0562035885799758,3.0,Yearly,0.167,-0.045,0.08535,3065299968.0,4681299968.0,0.6851851851851852,0.6779661016949152,0.3333333333333333,0.4067796610169492,0.4166666666666667,0.5454545454545454,0.5666666666666667,0.8333333333333334,0.95,OK,,8.535,4.5,0.0,3.5,7.0,1.5
100,DAL,"Delta Air Lines, Inc.",Industrials,Airlines,51787812864.0,62.57,C+,80.32,31.47,10.61,8.0,12.5,13,,9.109133,2.3611069,0.75838464,9.048,0.0544022776825642,0.20125,0.04019,0.07921,0.05784,0.0779919788422049,3.0,Yearly,0.187,-0.254,0.96649,2817374976.0,8134000128.0,0.8656716417910447,0.9436619718309859,0.9436619718309859,0.9428571428571428,0.8142857142857143,0.5223880597014925,0.17142857142857143,0.18309859154929578,0.22535211267605634,OK,,96.649,4.5,0.0,3.5,5.0,1.5
