Fundamental Rank,Ticker,Short Name,Sector,Industry,Market Cap,Fundamental Score,Fundamental Grade,Fundamental Percentile,Value Score,Quality Score,Growth Score,Stability Score,Sector Fundamental Rank,Quality Value Signal,Forward PER,PBR,PSR,EV/EBITDA,FCF Yield,ROE,ROA,Operating Margin,Profit Margin,Revenue CAGR,Revenue CAGR Years Used,Revenue CAGR Method,Revenue Growth,Earnings Growth,Debt/Equity,Free Cash Flow,Operating Cash Flow,PBR Percentile,Forward PER Percentile,PSR Percentile,EV/EBITDA Percentile,FCF Yield Percentile,ROE Percentile,ROA Percentile,Operating Margin Percentile,Profit Margin Percentile,Data Quality,Failed Reason,Debt/Equity Raw,Growth CAGR Raw,Growth Earnings Raw,Growth Revenue Raw,Stability Debt Raw,Stability History Raw,Price,Daily Return,MA50,MA200,Price vs MA50,Price vs MA200,RSI14,Stoch K,Stoch D,Williams %R,Oscillator Identity Error,Momentum 3M,Momentum 6M,52W High,52W Drawdown,Sideways 31D Range,Volume,Volume 20D Avg,Volume Ratio,Trend Score,Momentum Score,RSI Score,Stochastic Score,Volume Score,Technical Score,Technical Data Quality,Technical Grade,Technical Failed Reason,Technical As Of,Stoch Bullish Cross,Stoch Bearish Cross,Williams Oversold Exit,Williams Overbought Exit,Oscillator Confirmation,Technical State,Trend State,RSI State,Stochastic State,Williams State,Drawdown State,Technical Rank,Fundamental Contribution,Technical Contribution,Combined Score,Combined Data Quality,Combined Missing Inputs,Combined Rank,Score Model
171,AMT,American Tower Corporation (REI,Real Estate,REIT - Specialty,81067728896.0,58.19,C,66.2,14.64,26.35,9.7,7.5,11,,24.81869,21.793812,7.409197,18.57,0.0360194196108049,0.33914003,0.04893,0.45411,0.31083,0.0334029599844374,3.0,Yearly,0.047,1.385,4.38721,2920012544.0,5774900224.0,0.0357142857142857,0.8333333333333334,0.4516129032258064,0.5161290322580645,0.3548387096774194,0.9642857142857144,0.9032258064516128,0.7741935483870968,0.7419354838709677,OK,,438.721,2.7,6.0,1.0,0.0,1.5,169.02999877929688,0.010582352807554374,173.07059997558594,175.35083702087402,-0.02334654873132147,-0.036046809635842836,40.53303178487398,19.50672390040964,9.454211316167063,-80.49327609959036,0.0,-0.03735974540354936,0.02029660355823326,194.22598947213817,-0.12972512464123997,0.06761935423189658,2054800.0,2537395.0,0.8098069082661549,0.0,9.0,12.0,15.0,6.0,46.67,OK,C,,2026-09-25,True,False,False,False,REDUNDANT_SAME_WINDOW,RECOVERY,STRONG_DOWNTREND,BEARISH,OVERSOLD,OVERSOLD,CORRECTION,324,36.36875,17.50125,53.87,OK,,281,F5_T3_v2
406,WELL,Welltower Inc.,Real Estate,REIT - Healthcare Facilities,164917313536.0,45.53,D,19.38,4.99,8.05,19.0,13.5,26,,71.971695,3.5449092,12.921299,55.068,0.0167124014629207,0.03836,0.00825,0.16561002,0.12149999,0.2268887331608464,3.0,Yearly,0.391,0.356,0.41375,2756164352.0,3186323968.0,0.25,0.1333333333333333,0.064516129032258,0.032258064516129,0.1612903225806451,0.25,0.0967741935483871,0.2258064516129032,0.3225806451612903,OK,,41.375,9.0,6.0,4.0,6.0,1.5,231.3699951171875,-0.00958865411288734,236.85324310302735,211.88109619140624,-0.02315040281485492,0.09198035726686848,44.93947497179795,27.287396370016186,27.31879768686301,-72.71260362998382,0.0,0.021613677909602558,0.1918186393423309,254.2402273882886,-0.0899552069553986,0.05544633509040198,2306700.0,2774980.0,0.8312492342287152,22.0,14.0,12.0,7.0,6.0,67.78,OK,B,,2026-09-25,False,False,False,False,REDUNDANT_SAME_WINDOW,UPTREND,UPTREND,BEARISH,BEARISH,BEARISH,NORMAL,168,28.45625,25.4175,53.87,OK,,281,F5_T3_v2
420,TMO,Thermo Fisher Scientific Inc,Healthcare,Diagnostics & Research,240871882752.0,44.68,D,16.7,9.29,16.89,6.0,12.5,53,,23.662271,4.5724454,5.1983747,23.808,0.0258944712713597,0.13515,0.05129,0.18751,0.15036,-0.0026639607700198,3.0,Yearly,0.105,0.094,0.8057500000000001,6237250048.0,9013000192.0,0.4181818181818181,0.2033898305084746,0.3666666666666666,0.135593220338983,0.2166666666666666,0.5272727272727272,0.4333333333333333,0.55,0.6833333333333333,OK,,80.575,0.0,3.0,3.0,5.0,1.5,675.0,-0.004997147032292815,603.8845141601563,539.3135208129883,0.11776338715813317,0.2515910948838649,72.5777471624165,90.99483003968004,92.60439771948779,-9.005169960319957,3.552713678800501e-15,0.3167209704530729,0.38323521471308397,682.97998046875,-0.01168406204713801,0.15951898509949602,2097500.0,2168715.0,0.9671625824508984,30.0,20.0,6.0,0.0,6.0,68.89,OK,B,,2026-09-25,False,True,False,False,REDUNDANT_SAME_WINDOW,STRONG_UPTREND,STRONG_UPTREND,OVERBOUGHT,OVERBOUGHT,OVERBOUGHT,NEAR_52W_HIGH,159,27.925,25.833750000000002,53.76,OK,,283,F5_T3_v2
269,ED,"Consolidated Edison, Inc.",Utilities,Utilities - Regulated Electric,38991032320.0,54.55,C,46.62,27.55,8.81,10.7,7.5,6,,16.245268,1.5167383,2.204253,10.685,-0.0216684441967603,0.08962,0.03237,0.16540001,0.12533,0.0258723897022303,3.0,Yearly,0.132,0.221,1.10113,-844875008.0,3955000064.0,0.9032258064516128,0.5483870967741935,0.7096774193548387,0.8709677419354839,0.8387096774193549,0.1612903225806451,0.6451612903225806,0.1612903225806451,0.3870967741935484,OK,,110.113,2.7,5.0,3.0,3.0,1.5,103.0999984741211,0.003797092718574424,107.509970703125,106.32724327087402,-0.04101919291915246,-0.030352002906078868,36.34671607019978,14.934061048544383,8.321464367012162,-85.06593895145562,0.0,-0.07241137076821658,-0.060112366232207726,114.32684766889426,-0.09819958674350593,0.059838216091278484,1921700.0,2039875.0,0.9420675286475887,10.0,6.0,10.0,15.0,6.0,52.22,OK,C,,2026-09-25,True,False,False,False,REDUNDANT_SAME_WINDOW,DOWNTREND,DOWNTREND,BEARISH,OVERSOLD,OVERSOLD,NORMAL,272,34.09375,19.5825,53.68,OK,,284,F5_T3_v2
74,UBER,"Uber Technologies, Inc.",Technology,Software - Application,144000483328.0,64.53,C+,85.49,21.04,14.33,16.65,12.5,22,,16.00207,5.265123,2.607429,20.661,0.0503105938019536,0.3716,0.06877,0.13317999,0.17345,0.177305807366942,3.0,Yearly,0.122,0.855,0.51872,7244749824.0,10424000512.0,0.6486486486486487,0.5641025641025641,0.810126582278481,0.4487179487179487,0.6708860759493671,0.6533333333333333,0.3924050632911392,0.189873417721519,0.430379746835443,OK,,51.872,7.65,6.0,3.0,5.0,1.5,69.62000274658203,0.0057786986250336625,73.3013998413086,75.1514500427246,-0.050222739302339114,-0.0736039995635197,38.30034910818563,15.14508818895427,10.693843023446874,-84.85491181104572,0.0,-0.08635163340137042,-0.0131821440814609,101.29499816894531,-0.31270048862169875,0.16079163619097248,10875500.0,18523995.0,0.5871033759186396,0.0,6.0,10.0,12.0,4.0,35.56,OK,D,,2026-09-25,False,False,False,False,REDUNDANT_SAME_WINDOW,STRONG_DOWNTREND,STRONG_DOWNTREND,BEARISH,OVERSOLD,OVERSOLD,DEEP_DRAWDOWN,394,40.33125,13.335,53.67,OK,,285,F5_T3_v2
39,BSX,Boston Scientific Corporation,Healthcare,Medical Devices,62809608192.0,68.43,B-,92.45,21.93,19.35,14.65,12.5,7,,12.654458,2.515088,2.9915035,13.156,0.0390286641576635,0.15338999,0.06191,0.22895999,0.17499,0.1654189001960644,3.0,Yearly,0.075,0.151,0.50151,2451375104.0,4528999936.0,0.6545454545454545,0.7288135593220338,0.5333333333333333,0.6440677966101694,0.4666666666666667,0.6,0.5333333333333333,0.65,0.7666666666666667,OK,,50.151,7.65,5.0,2.0,5.0,1.5,43.91999816894531,-0.01700989550222609,46.87779968261719,62.953549995422364,-0.06309599711798464,-0.30234278810108506,41.61190628287691,25.36991679442812,30.360540157962216,-74.63008320557188,0.0,-0.007008848666050449,-0.37409150185238704,105.6500015258789,-0.584287765881507,0.21009769370572284,15205400.0,21047735.0,0.7224245269146538,0.0,3.0,12.0,7.0,4.0,28.89,OK,F,,2026-09-25,False,False,False,False,REDUNDANT_SAME_WINDOW,STRONG_DOWNTREND,STRONG_DOWNTREND,BEARISH,BEARISH,BEARISH,DEEP_CRASH,453,42.768750000000004,10.83375,53.6,OK,,286,F5_T3_v2
40,LULU,lululemon athletica inc.,Consumer Cyclical,Apparel Retail,10856224768.0,68.37,B-,92.25,29.02,19.55,6.3,13.5,3,,11.162577,2.2857807,0.97857124,4.869,0.1057932996547184,0.30898002,0.14401,0.13212,0.12782,0.110346940789624,3.0,Yearly,-0.043,-0.059,0.44689,1148515840.0,1982033024.0,0.7045454545454546,0.8181818181818182,0.7090909090909091,0.9818181818181818,0.9074074074074074,0.5227272727272727,0.8727272727272727,0.4727272727272727,0.7272727272727273,OK,,44.689,6.3,0.0,0.0,6.0,1.5,101.30000305175781,-0.0033451036986650307,113.72800048828125,147.37589973449707,-0.1092782549870297,-0.3126420043287038,41.9245683900167,66.92918994533268,54.37135155829245,-33.07081005466732,0.0,-0.13838561440246955,-0.330867273530854,225.97999572753906,-0.5517302196346007,0.27922478104838744,5195900.0,8270340.0,0.6282571212308079,0.0,0.0,12.0,10.0,4.0,28.89,OK,F,,2026-09-25,False,False,False,False,REDUNDANT_SAME_WINDOW,STRONG_DOWNTREND,STRONG_DOWNTREND,BEARISH,BULLISH,BULLISH,DEEP_CRASH,453,42.73125,10.83375,53.57,OK,,287,F5_T3_v2
169,LYB,LyondellBasell Industries NV,Basic Materials,Specialty Chemicals,20005740544.0,58.36,C,66.6,26.36,12.0,9.5,10.5,7,,9.618745,1.874565,0.64137405,8.915,0.0613823815868837,-0.02269,0.04112,0.17924999,-0.01132,-0.1576609855898256,3.0,Yearly,0.198,3.96,1.3275899999999998,1228000000.0,2972999936.0,0.6363636363636364,0.8636363636363636,0.8181818181818182,0.8181818181818182,0.6818181818181818,0.2727272727272727,0.4090909090909091,0.5,0.2272727272727272,OK,,132.759,0.0,6.0,3.5,3.0,1.5,58.13999938964844,-0.03389832012599525,62.28508583068847,60.59954708099365,-0.06655022443587466,-0.04058689890962275,35.762502898777484,5.9101661242220676,11.14686235546101,-94.08983387577793,0.0,0.054013786433925404,-0.2363013238734769,82.22221170354845,-0.29289180885486565,0.1593425440711047,3315700.0,3579630.0,0.9262689160611571,10.0,8.0,10.0,7.0,6.0,45.56,OK,C,,2026-09-25,False,False,False,False,REDUNDANT_SAME_WINDOW,DOWNTREND,DOWNTREND,BEARISH,OVERSOLD,OVERSOLD,MAJOR_DRAWDOWN,333,36.475,17.085,53.56,OK,,288,F5_T3_v2
444,AES,The AES Corporation,Utilities,Utilities - Diversified,10576129024.0,41.6,D,11.93,21.16,10.94,5.0,4.5,20,,6.256064,2.1399713,0.810183,12.175,-0.2920846666100581,0.095740005,0.02964,0.18673,0.1434,-0.010249740650209,3.0,Yearly,0.199,,2.5688600000000004,-3089125120.0,5032000000.0,0.4193548387096774,1.0,0.967741935483871,0.7096774193548387,0.064516129032258,0.3870967741935484,0.3870967741935484,0.2903225806451613,0.5806451612903226,OK,,256.886,0.0,0.0,3.5,0.0,1.5,14.869999885559082,0.0013467679175491742,14.742259254455567,14.40708016872406,0.008664929092527585,0.03213140424108718,66.54278361724562,81.81786655569427,60.606273408790905,-18.18213344430573,3.552713678800501e-15,0.02579074436566975,0.08735894859211846,17.228388198474462,-0.13688966638934985,0.011564631190457364,5157800.0,7608205.0,0.6779260022567741,30.0,12.0,10.0,10.0,4.0,73.33,OK,B,,2026-09-25,False,False,False,False,REDUNDANT_SAME_WINDOW,STRONG_UPTREND,STRONG_UPTREND,BULLISH,BULLISH,OVERBOUGHT,CORRECTION,116,26.0,27.49875,53.5,OK,,289,F5_T3_v2
380,CHD,"Church & Dwight Company, Inc.",Consumer Defensive,Household & Personal Products,22475069440.0,47.53,D,24.65,9.58,18.75,6.7,12.5,28,,23.480576,5.167712,3.6080766,18.194,0.0417913070527981,0.17041,0.07873,0.18065001,0.119569995,0.0488891978846734,3.0,Yearly,0.016,0.09,0.55851,939262528.0,1260499968.0,0.4411764705882353,0.1666666666666666,0.1666666666666666,0.1666666666666666,0.3333333333333333,0.5,0.5833333333333334,0.6666666666666666,0.75,OK,,55.851,2.7,3.0,1.0,5.0,1.5,96.37999725341797,0.011014322901452323,98.55603866577148,95.2568433380127,-0.02207922966276088,0.011790795034219537,47.030288236898244,65.49014386648855,50.023986324115874,-34.509856133511455,7.105427357601002e-15,-0.029183845376662854,0.040436513718081324,105.37363647303295,-0.08534999379960295,0.09495420414225597,997600.0,1799480.0,0.5543823771311712,22.0,9.0,12.0,10.0,4.0,63.33,OK,C+,,2026-09-25,False,False,False,False,REDUNDANT_SAME_WINDOW,UPTREND,UPTREND,NEUTRAL,BULLISH,BULLISH,NORMAL,199,29.70625,23.74875,53.46,OK,,290,F5_T3_v2
83,AOS,A.O. Smith Corporation,Industrials,Specialty Industrial Machinery,7739993600.0,64.11,C+,83.7,27.27,20.64,2.7,13.5,11,,13.93678,4.202332,2.0342174,10.509,0.0626114874306872,0.27133,0.1254,0.18929,0.13149,0.0067297844431803,3.0,Yearly,-0.007,-0.15,0.36766,484612512.0,692300032.0,0.6268656716417911,0.8591549295774648,0.676056338028169,0.8571428571428571,0.8732394366197183,0.6470588235294118,0.8591549295774648,0.5492957746478874,0.5774647887323944,OK,,36.766,2.7,0.0,0.0,6.0,1.5,58.650001525878906,0.016464484408631685,60.25924064636231,64.0654727935791,-0.026705267162714375,-0.08453026305056721,48.930273656449216,55.67013856799309,36.30562810281774,-44.32986143200691,0.0,-0.04398648861659793,-0.09555518769289995,80.91717314648785,-0.27518474453250763,0.12502204667693517,995700.0,1481605.0,0.6720414685425603,0.0,6.0,12.0,10.0,4.0,35.56,OK,D,,2026-09-25,False,False,False,False,REDUNDANT_SAME_WINDOW,STRONG_DOWNTREND,STRONG_DOWNTREND,NEUTRAL,BULLISH,BULLISH,MAJOR_DRAWDOWN,394,40.06875,13.335,53.4,OK,,291,F5_T3_v2
213,SPGI,S&P Global Inc.,Financial Services,Financial Data & Stock Exchanges,119488339968.0,56.55,C,57.85,7.77,20.98,14.3,13.5,35,,20.046244,3.7931776,7.411508,16.731,0.045596498013606,0.14255,0.07033,0.4479,0.30536,0.1110761300338631,3.0,Yearly,0.104,0.177,0.4297999999999999,5448249856.0,5728999936.0,0.2222222222222222,0.125,0.140625,0.2162162162162162,0.4,0.4603174603174603,0.8125,0.8125,0.75,OK,,42.98,6.3,5.0,3.0,6.0,1.5,403.29998779296875,0.00012396228882516347,421.06668579101563,424.3411506652832,-0.04219449934556174,-0.04958548761845516,40.297141539436524,10.413328770913317,9.277292551352252,-89.58667122908668,0.0,0.046759211624491925,0.038282875160855045,518.8820305114813,-0.22275206293919836,0.11962027591396907,1316700.0,1797885.0,0.732360523615248,0.0,12.0,12.0,15.0,4.0,47.78,OK,C,,2026-09-25,True,False,False,False,REDUNDANT_SAME_WINDOW,RECOVERY,STRONG_DOWNTREND,BEARISH,OVERSOLD,OVERSOLD,MAJOR_DRAWDOWN,319,35.34375,17.9175,53.26,OK,,292,F5_T3_v2
75,COO,"The Cooper Companies, Inc.",Healthcare,Medical Instruments & Supplies,10513686528.0,64.47,C+,85.19,26.85,12.63,11.5,13.5,9,,11.779494,1.2620406,2.4814572,14.121,0.0516136735249635,0.06838,0.02735,0.20822,0.1346,0.0734620313976186,3.0,Yearly,0.006,3.571,0.33634,542649984.0,1033299968.0,1.0,0.7966101694915254,0.6,0.559322033898305,0.7,0.2909090909090909,0.1333333333333333,0.6166666666666667,0.6166666666666667,OK,,33.634,4.5,6.0,1.0,6.0,1.5,55.380001068115234,0.0,68.38580017089843,71.98269994735718,-0.19018274364387444,-0.2306484598574925,30.32809368895228,24.304798986877483,24.158017336777423,-75.69520101312251,0.0,-0.220219604536944,-0.22588761029641913,89.83000183105469,-0.3835021714430147,0.44039802323205746,4453800.0,4955835.0,0.8986982012112994,0.0,0.0,10.0,15.0,6.0,34.44,OK,F,,2026-09-25,True,False,False,False,REDUNDANT_SAME_WINDOW,RECOVERY,STRONG_DOWNTREND,BEARISH,BULLISH,BEARISH,DEEP_DRAWDOWN,415,40.29375,12.915,53.21,OK,,293,F5_T3_v2
389,NSC,Norfolk Southern Corporation,Industrials,Railroads,70562963456.0,47.11,D,22.86,14.76,18.84,3.0,10.5,62,,21.936832,4.3415055,5.6270304,15.3,0.0195888879420705,0.16985,0.05953,0.35296002,0.21021,-0.0150009397276985,3.0,Yearly,0.114,-0.044,1.05519,1382249984.0,3732000000.0,0.5671641791044776,0.3943661971830985,0.2112676056338028,0.5571428571428572,0.1408450704225352,0.3970588235294117,0.380281690140845,0.943661971830986,0.9014084507042254,OK,,105.519,0.0,0.0,3.0,3.0,1.5,313.0,-0.0005428790128196859,333.3140075683594,309.06607940673825,-0.06094555616356201,0.012728412645001352,33.99056944555984,20.48515524748566,22.873687326674588,-79.51484475251434,0.0,0.004567496308186092,0.11408602364280984,357.1863643581986,-0.1237067502215371,0.14207138389862317,616800.0,1138270.0,0.5418749505829021,22.0,14.0,10.0,7.0,4.0,63.33,OK,C+,,2026-09-25,False,False,False,False,REDUNDANT_SAME_WINDOW,UPTREND,UPTREND,BEARISH,BEARISH,BEARISH,CORRECTION,199,29.44375,23.74875,53.19,OK,,294,F5_T3_v2
449,TRGP,"Targa Resources, Inc.",Energy,Oil & Gas Midstream,62654603264.0,41.08,D,10.93,3.32,24.26,6.0,7.5,18,,24.188736,20.003422,3.7424724,14.959,0.0010508006845496,0.70839995,0.09237,0.27803,0.13545,-0.0664546827331106,3.0,Yearly,0.042,0.233,5.15794,65837500.0,4285499904.0,0.0526315789473684,0.1052631578947368,0.1578947368421052,0.1052631578947368,0.1052631578947368,1.0,0.8421052631578947,0.5789473684210527,0.5789473684210527,OK,,515.794,0.0,5.0,1.0,0.0,1.5,277.8399963378906,-0.018753302747853917,281.67254333496095,244.32602195739747,-0.013606391846693766,0.1371690747960399,41.306163049217815,12.741319312614719,12.318517837640803,-87.25868068738528,0.0,0.0239548402073404,0.11992911091322656,307.94000244140625,-0.0977463332625742,0.13253145409945022,941300.0,1131805.0,0.8316803689681527,22.0,14.0,12.0,12.0,6.0,73.33,OK,B,,2026-09-25,False,False,False,False,REDUNDANT_SAME_WINDOW,UPTREND,UPTREND,BEARISH,OVERSOLD,OVERSOLD,NORMAL,116,25.674999999999997,27.49875,53.17,OK,,295,F5_T3_v2
399,JBL,Jabil Inc.,Technology,Electronic Components,31391068160.0,46.27,D,20.87,17.25,12.51,9.0,7.5,68,,17.793272,23.735838,0.9345361,14.175,0.0385977614340601,0.65876,0.05011,0.05211,0.02566,-0.0380290251472923,3.0,Yearly,0.118,0.276,2.97136,1211624960.0,1856999936.0,0.1486486486486486,0.4743589743589743,0.9367088607594936,0.717948717948718,0.569620253164557,0.84,0.2151898734177215,0.050632911392405,0.0632911392405063,OK,,297.136,0.0,6.0,3.0,0.0,1.5,316.739990234375,0.019472746935620178,317.57544799804685,299.5867172241211,-0.002630737889022794,0.05725645372128274,53.899580297013934,60.92679312960416,61.78452924860221,-39.07320687039584,0.0,-0.11654095946167142,0.19962125993025293,428.8373461194616,-0.26139830613973514,0.2511995530330826,1334600.0,1127325.0,1.1838644578981217,22.0,8.0,15.0,7.0,6.0,64.44,OK,C+,,2026-09-25,False,False,False,False,REDUNDANT_SAME_WINDOW,UPTREND,UPTREND,NEUTRAL,BEARISH,BULLISH,MAJOR_DRAWDOWN,194,28.918750000000003,24.165,53.08,OK,,296,F5_T3_v2
206,ES,Eversource Energy (D/B/A),Utilities,Utilities - Regulated Electric,25508415488.0,56.89,C,59.24,30.26,13.94,3.7,9.0,3,,13.774111,1.5607643,1.8222414,10.876,0.0318311164557427,0.09016,0.03302,0.23923,0.10354,0.0330171021239182,3.0,Yearly,0.023,-0.854,1.807,811961344.0,4430451200.0,0.8709677419354839,0.8387096774193549,0.7741935483870968,0.8387096774193549,0.967741935483871,0.1935483870967742,0.7741935483870968,0.5806451612903226,0.1290322580645161,OK,,180.7,2.7,0.0,1.0,1.5,1.5,63.66999816894531,-0.0020376343208436953,70.22807411193848,68.77082347869873,-0.09338254004431434,-0.07417135715022172,26.232367113925974,6.379885959798425,3.309801920241187,-93.62011404020157,0.0,-0.12330439607689847,-0.040843066055008315,75.67901834206951,-0.15868361451047597,0.12326079876300033,2867400.0,2360310.0,1.2148404235036923,10.0,3.0,8.0,15.0,6.0,46.67,OK,C,,2026-09-25,True,False,False,False,REDUNDANT_SAME_WINDOW,RECOVERY,DOWNTREND,OVERSOLD,OVERSOLD,OVERSOLD,CORRECTION,324,35.55625,17.50125,53.06,OK,,297,F5_T3_v2
451,GPC,Genuine Parts Company,Consumer Cyclical,Auto Parts,17657077760.0,40.86,D,10.44,19.53,6.13,4.7,10.5,52,,15.422426,3.9011908,0.7042678,11.58,0.0519475530700726,0.0070700003,0.04481,0.06562,0.00131,0.0322032472635638,3.0,Yearly,0.06,-0.098,1.4641499999999998,917241984.0,1185761024.0,0.5454545454545454,0.4909090909090909,0.8181818181818182,0.5454545454545454,0.5555555555555556,0.0909090909090909,0.2545454545454545,0.1636363636363636,0.0727272727272727,OK,,146.415,2.7,0.0,2.0,3.0,1.5,129.61000061035156,0.0027077682066365405,130.75784652709962,118.07336051940918,-0.00877840945866415,0.09770739174520204,45.870451821359445,33.234718085038345,26.518578576323808,-66.76528191496165,1.4210854715202004e-14,0.12583110706297185,0.25419862257169523,147.4278357190981,-0.12085801179836753,0.09460316709478556,537900.0,975095.0,0.5516385582943201,22.0,18.0,12.0,10.0,4.0,73.33,OK,B,,2026-09-25,False,False,False,False,REDUNDANT_SAME_WINDOW,UPTREND,UPTREND,NEUTRAL,BULLISH,BEARISH,CORRECTION,116,25.5375,27.49875,53.04,OK,,298,F5_T3_v2
43,WYNN,"Wynn Resorts, Limited",Consumer Cyclical,Resorts & Casinos,8410907136.0,67.41,B-,91.65,21.07,15.27,17.0,14.06,4,,15.852991,-49.116055,1.1345508,9.836,0.0566156368510879,,0.05728,0.16537,0.060549997,0.2385598136212001,3.0,Yearly,0.069,1.061,,476188864.0,1459197056.0,,0.4363636363636363,0.6181818181818182,0.7272727272727273,0.6481481481481481,,0.3090909090909091,0.6727272727272727,0.3272727272727272,PARTIAL,,,9.0,6.0,2.0,0.0,1.5,81.12000274658203,0.01159745949447144,94.38877426147461,103.83068218231202,-0.14057573709067983,-0.2187280191018416,26.215180074357164,26.059080300592232,17.212927695331228,-73.94091969940777,0.0,-0.19037645051802665,-0.18033371886143634,133.74717994037627,-0.3934825184146322,0.2818306245923188,2422000.0,2173810.0,1.1141728117912788,0.0,0.0,8.0,12.0,6.0,28.89,OK,F,,2026-09-25,False,False,False,False,REDUNDANT_SAME_WINDOW,OVERSOLD,STRONG_DOWNTREND,OVERSOLD,BULLISH,BEARISH,DEEP_DRAWDOWN,453,42.131249999999994,10.83375,52.96,OK,,299,F5_T3_v2
351,ROK,"Rockwell Automation, Inc.",Industrials,Specialty Industrial Machinery,46154047488.0,49.95,D,30.42,7.22,21.54,10.7,10.5,55,,27.976122,13.209382,5.1436586,23.561,0.0282505005512031,0.30629,0.0999,0.20968,0.13385001,0.0243822064927081,3.0,Yearly,0.079,0.404,1.03347,1303874944.0,1732000000.0,0.1791044776119403,0.1408450704225352,0.2535211267605634,0.1571428571428571,0.380281690140845,0.7058823529411765,0.7746478873239436,0.6619718309859155,0.6056338028169014,OK,,103.347,2.7,6.0,2.0,3.0,1.5,434.1499938964844,0.0028180103973918236,439.39567932128904,420.8570603942871,-0.011938409209911627,0.03158538789807541,53.886266600252064,86.22543396729651,88.32457664865456,-13.774566032703493,3.552713678800501e-15,-0.08668396713604176,0.23113332988905344,495.83262841379525,-0.12440212882850832,0.09252531050083057,413000.0,720365.0,0.5733204694842198,22.0,11.0,15.0,0.0,4.0,57.78,OK,C+,,2026-09-25,False,True,False,False,REDUNDANT_SAME_WINDOW,UPTREND,UPTREND,NEUTRAL,OVERBOUGHT,OVERBOUGHT,CORRECTION,236,31.21875,21.6675,52.89,OK,,300,F5_T3_v2
431,MCHP,Microchip Technology Incorporat,Technology,Semiconductors,39786246144.0,43.24,D,14.41,16.71,8.31,5.71,12.5,72,,16.049856,6.167508,7.767262,29.82,0.0343023689910442,0.0719,0.03536,0.23958,0.0934,-0.1764745300112236,3.0,Yearly,0.38,,0.8368800000000001,1364762496.0,1198000000.0,0.5945945945945946,0.5512820512820513,0.3544303797468354,0.282051282051282,0.5063291139240507,0.1066666666666666,0.1392405063291139,0.4936708860759494,0.2025316455696202,OK,,83.688,0.0,0.0,4.0,5.0,1.5,78.69000244140625,0.05355469097939802,75.88820831298828,77.8749236869812,0.03692001946946011,0.01046651111596919,59.35603812673371,97.35556643215554,86.81081378504268,-2.644433567844453,5.773159728050814e-15,-0.0996992554446775,0.23926437790894073,104.75085804341299,-0.24878894635121818,0.1464292370605067,9747400.0,8515175.0,1.1447092983996219,20.0,11.0,15.0,10.0,6.0,68.89,OK,B,,2026-09-25,False,False,False,False,REDUNDANT_SAME_WINDOW,UPTREND,NEUTRAL,BULLISH,OVERBOUGHT,OVERBOUGHT,MAJOR_DRAWDOWN,159,27.025000000000002,25.833750000000002,52.86,OK,,301,F5_T3_v2
273,BF-B,Brown Forman Inc,Consumer Defensive,Beverages - Wineries & Distilleries,11902939136.0,54.37,C,45.92,17.27,21.6,3.0,12.5,14,,15.135513,2.9978044,3.040342,11.841,0.0576013215027162,0.18122,0.08627,0.27552,0.18416001,-0.0242344069843452,3.0,Yearly,-0.014,0.057,0.61502,685625024.0,1013000000.0,0.5882352941176471,0.3611111111111111,0.2222222222222222,0.5,0.6388888888888888,0.5294117647058824,0.7222222222222222,0.8611111111111112,0.8055555555555556,OK,,61.502,0.0,3.0,0.0,5.0,1.5,26.15999984741211,0.006153840285081147,27.10229961395264,26.618582992553712,-0.03476825878108958,-0.01722793227835928,45.52561065313604,33.701665609371084,30.670716115740206,-66.29833439062892,0.0,-0.05641682357078737,0.03389936555061346,30.84841975001775,-0.15198249831267108,0.10751525749243829,1504800.0,2658550.0,0.5660228319948845,10.0,9.0,12.0,10.0,4.0,50.0,OK,C,,2026-09-25,False,False,False,False,REDUNDANT_SAME_WINDOW,DOWNTREND,DOWNTREND,NEUTRAL,BULLISH,BEARISH,CORRECTION,287,33.981249999999996,18.75,52.73,OK,,302,F5_T3_v2
