Fundamental Rank,Ticker,Short Name,Sector,Industry,Market Cap,Fundamental Score,Fundamental Grade,Fundamental Percentile,Value Score,Quality Score,Growth Score,Stability Score,Sector Fundamental Rank,Quality Value Signal,Forward PER,PBR,PSR,EV/EBITDA,FCF Yield,ROE,ROA,Operating Margin,Profit Margin,Revenue CAGR,Revenue CAGR Years Used,Revenue CAGR Method,Revenue Growth,Earnings Growth,Debt/Equity,Free Cash Flow,Operating Cash Flow,PBR Percentile,Forward PER Percentile,PSR Percentile,EV/EBITDA Percentile,FCF Yield Percentile,ROE Percentile,ROA Percentile,Operating Margin Percentile,Profit Margin Percentile,Data Quality,Failed Reason,Debt/Equity Raw,Growth CAGR Raw,Growth Earnings Raw,Growth Revenue Raw,Stability Debt Raw,Stability History Raw,Price,Daily Return,MA50,MA200,Price vs MA50,Price vs MA200,RSI14,Stoch K,Stoch D,Williams %R,Oscillator Identity Error,Momentum 3M,Momentum 6M,52W High,52W Drawdown,Volume,Volume 20D Avg,Volume Ratio,Trend Score,Momentum Score,RSI Score,Stochastic Score,Volume Score,Technical Score,Technical Data Quality,Technical Grade,Technical Failed Reason,Technical As Of,Stoch Bullish Cross,Stoch Bearish Cross,Williams Oversold Exit,Williams Overbought Exit,Oscillator Confirmation,Technical State,Trend State,RSI State,Stochastic State,Williams State,Drawdown State,Seasonality Score,Seasonality Data Quality,Seasonality Month,Seasonality Samples,Seasonality Mean Return,Seasonality Win Rate,Seasonality Method,Cycle Score,Cycle Data Quality,Cycle As Of,Cycle Source,Cycle Notes,Technical Rank,Fundamental Contribution,Technical Contribution,Cycle Contribution,Seasonality Contribution,Combined Score,Combined Data Quality,Combined Missing Inputs,Combined Rank,Score Model
461,CPT,Camden Property Trust,Real Estate,REIT - Residential,9965460480.0,39.71,D,8.55,13.83,12.68,2.7,10.5,30,,90.935776,2.6733556,6.299805,16.856,0.0140163750867636,0.07885,0.01867,0.16104001,0.20622,0.0341482987570991,3.0,Yearly,-0.008,-0.757,1.25648,139679632.0,807443968.0,0.3928571428571428,0.1,0.7096774193548387,0.7741935483870968,0.1290322580645161,0.5714285714285714,0.2580645161290322,0.1935483870967742,0.4516129032258064,OK,,125.648,2.7,0.0,0.0,3.0,1.5,97.41000366210938,-0.0027640933888500863,107.9136003112793,105.95398124694825,-0.09733339096158455,-0.08063857048396617,21.379199168603833,5.290478926566282,4.16687903132385,-94.70952107343372,0.0,-0.1164606564255175,0.015006247336326162,119.80999755859375,-0.186962643793808,1877600.0,1065785.0,1.7617061602480801,10.0,6.0,8.0,15.0,6.0,50.0,OK,C,,2026-09-24,True,False,False,False,REDUNDANT_SAME_WINDOW,RECOVERY,DOWNTREND,EXTREME_OVERSOLD,OVERSOLD,OVERSOLD,CORRECTION,23.7,OK,9.0,9,-0.020578654770673825,0.2222222222222222,MONTH_MEAN_RANK_SHRUNK_v1,,MISSING,,,,256,19.855,15.0,,1.185,,INCOMPLETE,Cycle Score,,F50_T30_C15_S5_v1
462,PNW,Pinnacle West Capital Corporati,Utilities,Utilities - Regulated Electric,11417991168.0,39.58,D,8.35,21.06,7.52,6.5,4.5,25,,16.92595,1.6229951,2.05572,13.007,-0.0814067345405744,0.09365,0.02335,0.21341999,0.11525,0.0728458227657591,3.0,Yearly,0.071,-0.095,2.3328800000000003,-929501376.0,1771041024.0,0.8387096774193549,0.4516129032258064,0.7419354838709677,0.5161290322580645,0.4516129032258064,0.3225806451612903,0.064516129032258,0.4193548387096774,0.2258064516129032,OK,,233.288,4.5,0.0,2.0,0.0,1.5,91.08000183105469,-0.010537764134105565,99.5648616027832,97.53733963012695,-0.08521942013618311,-0.0662037515433499,20.51068937169306,0.6410645153086676,4.8040503786327635,-99.35893548469133,0.0,-0.1277577322299287,-0.05307288293494117,110.15836296869551,-0.17319031096225046,1203300.0,1012705.0,1.188203869833762,10.0,3.0,8.0,7.0,6.0,37.78,OK,D,,2026-09-24,False,False,False,False,REDUNDANT_SAME_WINDOW,OVERSOLD,DOWNTREND,EXTREME_OVERSOLD,OVERSOLD,OVERSOLD,CORRECTION,17.86,OK,9.0,9,-0.027895736121838956,0.5555555555555556,MONTH_MEAN_RANK_SHRUNK_v1,,MISSING,,,,360,19.79,11.334,,0.893,,INCOMPLETE,Cycle Score,,F50_T30_C15_S5_v1
463,XEL,Xcel Energy Inc.,Utilities,Utilities - Regulated Electric,45161062400.0,38.81,D,8.15,15.68,12.13,5.0,6.0,26,,15.923988,1.8765574,3.0898373,13.848,-0.1751065923550992,0.0992,0.02365,0.22700001,0.15278,-0.0141554513589601,3.0,Yearly,-0.051,0.24,1.73135,-7907999744.0,4770999808.0,0.6451612903225806,0.5806451612903226,0.3225806451612903,0.3548387096774194,0.1290322580645161,0.5483870967741935,0.0967741935483871,0.4838709677419355,0.6451612903225806,OK,,173.135,0.0,5.0,0.0,1.5,1.5,69.55999755859375,-0.015567591940353842,76.51039916992187,77.03180034637451,-0.09084257416945352,-0.09699634117577027,25.914630349675264,0.2896464880403201,1.9199685773117177,-99.71035351195968,0.0,-0.13930653959969408,-0.09377179874415376,82.5568760899425,-0.15742938864582479,6600800.0,5872730.0,1.1239747102284627,0.0,3.0,8.0,7.0,6.0,26.67,OK,F,,2026-09-24,False,False,False,False,REDUNDANT_SAME_WINDOW,OVERSOLD,STRONG_DOWNTREND,OVERSOLD,OVERSOLD,OVERSOLD,CORRECTION,35.39,OK,9.0,9,-0.004231707106974625,0.4444444444444444,MONTH_MEAN_RANK_SHRUNK_v1,,MISSING,,,,441,19.405,8.001,,1.7695,,INCOMPLETE,Cycle Score,,F50_T30_C15_S5_v1
464,WMT,Walmart Inc.,Consumer Defensive,Discount Stores,846768766976.0,38.68,D,7.95,6.08,13.6,6.5,12.5,35,,33.043858,9.008272,1.1507512,20.804,0.0084174399127336,0.22313999,0.06414,0.0345,0.03,0.0527229092916887,3.0,Yearly,0.059,-0.091,0.7165300000000001,7127625216.0,42922999808.0,0.2352941176470588,0.0833333333333333,0.6111111111111112,0.1111111111111111,0.0555555555555555,0.5882352941176471,0.5277777777777778,0.0833333333333333,0.3611111111111111,OK,,71.653,4.5,0.0,2.0,5.0,1.5,107.58999633789062,-0.026599135744828528,109.38354904174804,118.13081226348876,-0.01639691452297709,-0.08923003002880425,48.289180813925405,40.032830279271046,75.70299490313711,-59.967169720728954,0.0,-0.06851293774231682,-0.12194547296552227,134.83720000658067,-0.20207482554784773,26152600.0,23214740.0,1.1265514927154041,0.0,6.0,12.0,7.0,6.0,34.44,OK,F,,2026-09-24,False,False,False,True,REDUNDANT_SAME_WINDOW,STRONG_DOWNTREND,STRONG_DOWNTREND,NEUTRAL,BEARISH,BEARISH,MAJOR_DRAWDOWN,35.39,OK,9.0,9,0.004253559809113671,0.5555555555555556,MONTH_MEAN_RANK_SHRUNK_v1,,MISSING,,,,388,19.34,10.331999999999999,,1.7695,,INCOMPLETE,Cycle Score,,F50_T30_C15_S5_v1
465,VTR,"Ventas, Inc.",Real Estate,REIT - Healthcare Facilities,44467322880.0,38.26,D,7.75,8.94,6.52,10.3,12.5,31,,109.73418,3.0354705,6.9274664,24.256,0.0334369916536787,0.02012,0.02169,0.14807999,0.04093,0.1221043634176659,3.0,Yearly,0.217,-0.067,0.8492799999999999,1486853504.0,1801400064.0,0.3214285714285714,0.0666666666666666,0.5483870967741935,0.2258064516129032,0.2903225806451613,0.1071428571428571,0.2903225806451613,0.1290322580645161,0.1290322580645161,OK,,84.928,6.3,0.0,4.0,5.0,1.5,86.83000183105469,0.002193010650331839,92.14999954223633,85.09946739196778,-0.05773193421171163,0.020335432078746996,34.054124651894725,13.11707737006349,10.197449669976118,-86.88292262993652,0.0,0.008878159574974509,0.06958597718971071,101.5999984741211,-0.14537398489064468,3133100.0,3638395.0,0.8611214560266272,22.0,12.0,10.0,12.0,6.0,68.89,OK,B,,2026-09-24,False,False,False,False,REDUNDANT_SAME_WINDOW,UPTREND,UPTREND,BEARISH,OVERSOLD,OVERSOLD,CORRECTION,23.7,OK,9.0,9,-0.021590627708924576,0.4444444444444444,MONTH_MEAN_RANK_SHRUNK_v1,,MISSING,,,,150,19.13,20.666999999999998,,1.185,,INCOMPLETE,Cycle Score,,F50_T30_C15_S5_v1
466,CRWD,"CrowdStrike Holdings, Inc.",Technology,Software - Infrastructure,243338117120.0,37.82,D,7.55,1.66,3.09,18.57,14.5,78,,147.98463,47.692154,45.094807,2238.256,0.0082000530603924,0.01461,-0.0078100003,-0.02259,0.00834,0.2900686653697968,3.0,Yearly,0.258,,0.15958,1995385472.0,2016615040.0,0.054054054054054,0.0128205128205128,0.0253164556962025,0.0128205128205128,0.1392405063291139,0.0533333333333333,0.0253164556962025,0.0253164556962025,0.050632911392405,OK,,15.958,9.0,0.0,4.0,7.0,1.5,259.6700134277344,-0.010743178450815183,210.79800018310547,148.88456245422364,0.2318428694872685,0.7441030093873773,66.91780379731253,93.0128403812895,96.64783456844118,-6.98715961871051,2.6645352591003757e-15,0.5433122694245636,1.6430191086838621,263.8699951171875,-0.015916859692925223,8385900.0,13267025.0,0.6320859424023095,30.0,20.0,10.0,0.0,4.0,71.11,OK,B,,2026-09-24,False,True,False,False,REDUNDANT_SAME_WINDOW,STRONG_UPTREND,STRONG_UPTREND,BULLISH,OVERBOUGHT,OVERBOUGHT,NEAR_52W_HIGH,20.83,OK,9.0,7,-0.031096125088493274,0.5714285714285714,MONTH_MEAN_RANK_SHRUNK_v1,,MISSING,,,,129,18.91,21.333,,1.0414999999999999,,INCOMPLETE,Cycle Score,,F50_T30_C15_S5_v1
467,MOS,Mosaic Company (The),Basic Materials,Agricultural Inputs,7782085120.0,37.77,D,7.36,24.5,3.77,0.0,9.5,20,,15.64747,0.67883086,0.63538116,7.993,-0.0958965362743295,-0.05073,0.01239,-0.00117,-0.05213,-0.1426545439066701,3.0,Yearly,-0.06,,0.52249,-746275008.0,444000000.0,1.0,0.5454545454545454,0.8636363636363636,0.9090909090909092,0.0454545454545454,0.2272727272727272,0.0909090909090909,0.0454545454545454,0.1363636363636363,OK,,52.249,0.0,0.0,0.0,5.0,1.5,23.690000534057617,-0.02790317118418173,23.407427291870118,24.15421040534973,0.012071947876375333,-0.019218590196154683,45.46660843606666,17.82000487198514,27.36000487928834,-82.17999512801487,0.0,0.14527958344828806,-0.042324925894272836,35.67955236960744,-0.3360342560172578,9221100.0,8246550.0,1.1181766920712297,8.0,11.0,12.0,7.0,6.0,48.89,OK,C,,2026-09-24,False,False,False,False,REDUNDANT_SAME_WINDOW,DOWNTREND,DOWNTREND,NEUTRAL,BEARISH,OVERSOLD,DEEP_DRAWDOWN,58.77,OK,9.0,9,0.019114585534548367,0.6666666666666666,MONTH_MEAN_RANK_SHRUNK_v1,,MISSING,,,,268,18.885,14.667,,2.9385000000000003,,INCOMPLETE,Cycle Score,,F50_T30_C15_S5_v1
468,MET,"MetLife, Inc.",Financial Services,Insurance - Life,61666680832.0,37.63,D,7.16,18.08,4.85,8.7,6.0,64,,8.885975,2.2552757,0.77667797,14.103,-0.339794506162663,0.13094,0.00451,0.055180002,0.04567,0.0392132376339955,3.0,Yearly,0.105,0.058,1.79933,-20953999360.0,15557999616.0,0.492063492063492,0.90625,0.984375,0.3513513513513513,0.025,0.4285714285714285,0.046875,0.015625,0.03125,OK,,179.933,2.7,3.0,3.0,1.5,1.5,97.25,0.0005144347050178855,95.96009658813476,82.39239452362061,0.013442081216336943,0.18032739019521937,53.7593448207146,54.23343837565579,53.130928503887226,-45.76656162434421,0.0,0.15664900096774947,0.4108216006999459,100.93000030517578,-0.03646091641780236,3442900.0,3000870.0,1.1473006161546484,30.0,20.0,15.0,10.0,6.0,90.0,OK,A,,2026-09-24,False,False,False,False,REDUNDANT_SAME_WINDOW,STRONG_UPTREND,STRONG_UPTREND,NEUTRAL,BULLISH,BULLISH,NORMAL,58.77,OK,9.0,9,0.01878390708607141,0.5555555555555556,MONTH_MEAN_RANK_SHRUNK_v1,,MISSING,,,,6,18.815,27.0,,2.9385000000000003,,INCOMPLETE,Cycle Score,,F50_T30_C15_S5_v1
469,WBD,"Warner Bros. Discovery, Inc. - ",Communication Services,Entertainment,69698396160.0,37.54,D,6.96,17.69,4.65,2.7,12.5,19,,397.14285,2.123272,1.9299015,12.776,0.2319619351195125,-0.08786,0.01708,0.05105,-0.08769,0.0331793709721504,3.0,Yearly,-0.112,-0.906,0.94199,16167374848.0,3423000064.0,0.5789473684210527,0.05,0.5,0.5,1.0,0.1052631578947368,0.1,0.1,0.05,OK,,94.199,2.7,0.0,0.0,5.0,1.5,30.84000015258789,0.0026007777344208005,27.596800117492677,27.59815001487732,0.11752087275652867,0.11746621190054363,75.65728053869893,97.48427937016714,96.22640905866564,-2.515720629832849,7.105427357601002e-15,0.13382350321872094,0.13049851086276276,30.920000076293945,-0.00258731964775738,46106500.0,35226510.0,1.3088580163064691,20.0,16.0,3.0,10.0,8.0,63.33,OK,C+,,2026-09-24,False,False,False,False,REDUNDANT_SAME_WINDOW,OVERHEATED,NEUTRAL,EXTREME_OVERBOUGHT,OVERBOUGHT,OVERBOUGHT,NEAR_52W_HIGH,70.45,OK,9.0,9,0.04054447400404394,0.3333333333333333,MONTH_MEAN_RANK_SHRUNK_v1,,MISSING,,,,192,18.77,18.999,,3.5225000000000004,,INCOMPLETE,Cycle Score,,F50_T30_C15_S5_v1
470,NI,NiSource Inc,Utilities,Utilities - Regulated Gas,19460548608.0,35.07,D,6.76,14.68,9.19,3.7,7.5,27,,18.010342,2.0322516,2.8279514,12.939,-0.0911073974179299,0.085489996,0.032420002,0.17156,0.13153,0.0432070511015429,3.0,Yearly,0.046,-0.584,1.46649,-1772999936.0,2303200000.0,0.5161290322580645,0.1935483870967742,0.4838709677419355,0.5483870967741935,0.3548387096774194,0.0967741935483871,0.7096774193548387,0.2258064516129032,0.4193548387096774,OK,,146.649,2.7,0.0,1.0,3.0,1.5,39.119998931884766,-0.0033121291239550654,42.53816482543945,44.48268642425537,-0.0803552740834389,-0.12055673619222906,26.7699759846968,5.26310195163719,8.118213465678267,-94.7368980483628,0.0,-0.1731652886051861,-0.13246728439406463,48.88244403414796,-0.19971270453341927,6580700.0,5398415.0,1.2190059489683547,0.0,3.0,8.0,7.0,6.0,26.67,OK,F,,2026-09-24,False,False,False,False,REDUNDANT_SAME_WINDOW,OVERSOLD,STRONG_DOWNTREND,OVERSOLD,OVERSOLD,OVERSOLD,CORRECTION,17.86,OK,9.0,9,-0.03227279986370472,0.3333333333333333,MONTH_MEAN_RANK_SHRUNK_v1,,MISSING,,,,441,17.535,8.001,,0.893,,INCOMPLETE,Cycle Score,,F50_T30_C15_S5_v1
471,CRL,Charles River Laboratories Inte,Healthcare,Diagnostics & Research,13274270720.0,34.85,D,6.56,12.35,8.14,3.86,10.5,58,,21.875574,4.6735916,3.3194084,19.038,0.0353206597853686,-0.07516,0.04107,0.15113,-0.05963,0.0032857552523495,3.0,Yearly,-0.027,,1.05047,468856000.0,582147968.0,0.4,0.288135593220339,0.4333333333333333,0.3050847457627119,0.3833333333333333,0.0909090909090909,0.3,0.4,0.0833333333333333,OK,,105.047,2.7,0.0,0.0,3.0,1.5,294.44000244140625,0.06169551327866296,266.63260040283205,206.45695053100587,0.1042910806726649,0.42615688977343,62.85556150674481,87.27918138790747,54.59015790187194,-12.720818612092527,1.7763568394002505e-15,0.456902491584261,0.8496136561702865,303.30999755859375,-0.029243991917786927,1590800.0,971945.0,1.6367181270545144,30.0,20.0,15.0,10.0,10.0,94.44,OK,A,,2026-09-24,False,False,False,False,REDUNDANT_SAME_WINDOW,STRONG_UPTREND,STRONG_UPTREND,BULLISH,BULLISH,OVERBOUGHT,NEAR_52W_HIGH,29.55,OK,9.0,9,-0.009381518831371357,0.3333333333333333,MONTH_MEAN_RANK_SHRUNK_v1,,MISSING,,,,1,17.425,28.331999999999997,,1.4775,,INCOMPLETE,Cycle Score,,F50_T30_C15_S5_v1
472,WMB,"Williams Companies, Inc. (The)",Energy,Oil & Gas Midstream,88129224704.0,34.78,D,6.36,2.37,17.21,10.7,4.5,19,,27.743656,6.6985874,7.1516047,17.195,-0.0172105219022896,0.21503,0.05032,0.39540002,0.24937001,0.0290893642817418,3.0,Yearly,0.078,0.512,2.00371,-1516749952.0,5993999872.0,0.1052631578947368,0.0526315789473684,0.0526315789473684,0.0526315789473684,0.0526315789473684,0.6842105263157895,0.2631578947368421,0.7368421052631579,0.8421052631578947,OK,,200.371,2.7,6.0,2.0,0.0,1.5,70.58000183105469,-0.007453224226519284,72.36073425292969,69.89280925750732,-0.024609098294257614,0.009832092612210408,41.6869596049881,11.307573068416499,19.568767798385856,-88.6924269315835,0.0,-0.06296895552176107,-0.03817437549853242,78.91988016916913,-0.10567525343725126,4369100.0,8245890.0,0.5298518413415653,22.0,6.0,12.0,7.0,4.0,56.67,OK,C+,,2026-09-24,False,False,False,False,REDUNDANT_SAME_WINDOW,UPTREND,UPTREND,BEARISH,OVERSOLD,OVERSOLD,CORRECTION,23.7,OK,9.0,9,-0.0033007552349607985,0.5555555555555556,MONTH_MEAN_RANK_SHRUNK_v1,,MISSING,,,,227,17.39,17.001,,1.185,,INCOMPLETE,Cycle Score,,F50_T30_C15_S5_v1
473,WAT,Waters Corporation,Healthcare,Diagnostics & Research,41398104064.0,33.9,D,6.16,8.07,5.75,9.57,10.5,59,,25.48123,2.7255392,8.913772,31.929,-0.0034317424725627,0.019199999,0.03558,0.09422,0.03588,0.0212299126818125,3.0,Yearly,1.134,,0.36045,-142067632.0,549555008.0,0.6181818181818182,0.135593220338983,0.1,0.0508474576271186,0.0166666666666666,0.1636363636363636,0.1833333333333333,0.2333333333333333,0.3,OK,,36.045,2.7,0.0,4.0,6.0,1.5,430.29998779296875,0.023135221959014185,401.47960205078124,362.02970077514647,0.0717854296830307,0.18857648107778968,62.94906055057308,86.07971709160833,78.98941604040978,-13.92028290839167,0.0,0.16555608735510186,0.4252118728656673,436.3399963378906,-0.013842436163575167,1031400.0,649605.0,1.5877340845590782,30.0,20.0,15.0,10.0,10.0,94.44,OK,A,,2026-09-24,False,False,False,False,REDUNDANT_SAME_WINDOW,STRONG_UPTREND,STRONG_UPTREND,BULLISH,BULLISH,OVERBOUGHT,NEAR_52W_HIGH,17.86,OK,9.0,9,-0.029011735436678662,0.3333333333333333,MONTH_MEAN_RANK_SHRUNK_v1,,MISSING,,,,1,16.95,28.331999999999997,,0.893,,INCOMPLETE,Cycle Score,,F50_T30_C15_S5_v1
474,LNT,Alliant Energy Corporation,Utilities,Utilities - Regulated Electric,17010373632.0,33.6,D,5.96,9.84,14.06,3.7,6.0,28,,17.799925,2.2592812,3.8406804,15.912,-0.0669370966583598,0.11135,0.02448,0.19053,0.18447,0.0122937458567551,3.0,Yearly,0.01,-0.04,1.60951,-1138625024.0,1158000000.0,0.2903225806451613,0.2258064516129032,0.1612903225806451,0.0967741935483871,0.6451612903225806,0.7096774193548387,0.1612903225806451,0.3548387096774194,0.8387096774193549,OK,,160.951,2.7,0.0,1.0,1.5,1.5,63.310001373291016,-0.005966356753203228,69.45344131469727,69.56037521362305,-0.08845407549454609,-0.0898553784555769,22.484089538361744,0.6932567132385852,2.6573305432178596,-99.30674328676142,0.0,-0.15608633169323705,-0.07739050016138116,78.21522943544387,-0.19056682655971902,2447200.0,2223615.0,1.1005502301432577,0.0,3.0,8.0,7.0,6.0,26.67,OK,F,,2026-09-24,False,False,False,False,REDUNDANT_SAME_WINDOW,OVERSOLD,STRONG_DOWNTREND,EXTREME_OVERSOLD,OVERSOLD,OVERSOLD,CORRECTION,17.86,OK,9.0,9,-0.02438047286371693,0.3333333333333333,MONTH_MEAN_RANK_SHRUNK_v1,,MISSING,,,,441,16.8,8.001,,0.893,,INCOMPLETE,Cycle Score,,F50_T30_C15_S5_v1
475,DTE,DTE Energy Company,Utilities,Utilities - Regulated Electric,26743478272.0,33.18,D,5.77,14.03,9.65,5.0,4.5,29,,15.364715,2.2012882,1.6242622,15.081,-0.0970937613122158,0.1103,0.02769,0.13623999,0.07999,-0.0630799339817085,3.0,Yearly,-0.015,0.224,2.2906,-2596624896.0,3359000064.0,0.3225806451612903,0.6774193548387096,0.8709677419354839,0.1290322580645161,0.2903225806451613,0.6774193548387096,0.2580645161290322,0.0967741935483871,0.0967741935483871,OK,,229.06,0.0,5.0,0.0,0.0,1.5,121.18000030517578,-0.013914875848039854,137.13367874145507,138.81428001403808,-0.11633669119573142,-0.127035055090002,16.682809789248054,0.8275356720769808,2.3088541790130983,-99.17246432792302,0.0,-0.19067834048577936,-0.13995486244036304,154.3381703666057,-0.21484102074469313,1682500.0,1578290.0,1.0660271559726033,0.0,3.0,8.0,7.0,6.0,26.67,OK,F,,2026-09-24,False,False,False,False,REDUNDANT_SAME_WINDOW,OVERSOLD,STRONG_DOWNTREND,EXTREME_OVERSOLD,OVERSOLD,OVERSOLD,MAJOR_DRAWDOWN,17.86,OK,9.0,9,-0.018356318838891487,0.3333333333333333,MONTH_MEAN_RANK_SHRUNK_v1,,MISSING,,,,441,16.59,8.001,,0.893,,INCOMPLETE,Cycle Score,,F50_T30_C15_S5_v1
476,AXON,"Axon Enterprise, Inc.",Industrials,Aerospace & Defense,36374867968.0,33.02,D,5.57,3.17,4.35,13.0,12.5,70,,42.345898,9.898968,11.2997055,227.326,0.0061075135776558,0.06221,0.00509,0.0517,0.06191,0.327872639391876,3.0,Yearly,0.353,-0.182,0.50363,222160000.0,265808992.0,0.2537313432835821,0.028169014084507,0.0140845070422535,0.0142857142857142,0.0422535211267605,0.0588235294117647,0.028169014084507,0.0704225352112676,0.2676056338028169,OK,,50.363,9.0,0.0,4.0,5.0,1.5,445.0,-0.012449758180981374,542.2570013427735,501.5836511230469,-0.179355916294191,-0.11280999888324905,35.464011094987654,12.905899410199744,14.13074240453422,-87.09410058980026,0.0,-0.02568259300718312,-0.025405181665472454,792.1599731445312,-0.4382447799861142,1429700.0,1046650.0,1.3659771652414847,10.0,6.0,10.0,7.0,6.0,43.33,OK,D,,2026-09-24,False,False,False,False,REDUNDANT_SAME_WINDOW,DOWNTREND,DOWNTREND,BEARISH,OVERSOLD,OVERSOLD,DEEP_CRASH,29.55,OK,9.0,9,-0.00041111987635178426,0.4444444444444444,MONTH_MEAN_RANK_SHRUNK_v1,,MISSING,,,,323,16.51,12.998999999999999,,1.4775,,INCOMPLETE,Cycle Score,,F50_T30_C15_S5_v1
477,INTC,Intel Corporation,Technology,Semiconductors,574070980608.0,32.72,D,5.37,9.54,3.96,5.71,13.5,79,,52.66527,6.256121,10.06577,34.691,0.0084769572620549,-0.10715,0.0141199995,0.12189999,-0.19794,-0.0571288797823601,3.0,Yearly,0.254,,0.48997,4866375168.0,14936000512.0,0.581081081081081,0.0512820512820512,0.2911392405063291,0.1923076923076923,0.1518987341772152,0.0266666666666666,0.0632911392405063,0.1645569620253164,0.0253164556962025,OK,,48.997,0.0,0.0,4.0,6.0,1.5,127.38999938964844,0.03907015477278675,98.53199996948243,78.78834995269776,0.292879464834815,0.6168634000601574,73.01301375737832,99.85942352491757,97.25527375457513,-0.140576475082423,3.1086244689504383e-15,-0.04124328989931747,1.700084751285459,142.35000610351562,-0.10509312309399133,118949000.0,105837385.0,1.123884532861427,30.0,13.0,6.0,10.0,6.0,72.22,OK,B,,2026-09-24,False,False,False,False,REDUNDANT_SAME_WINDOW,STRONG_UPTREND,STRONG_UPTREND,OVERBOUGHT,OVERBOUGHT,OVERBOUGHT,CORRECTION,70.45,OK,9.0,9,0.04581143798471764,0.6666666666666666,MONTH_MEAN_RANK_SHRUNK_v1,,MISSING,,,,123,16.36,21.666,,3.5225000000000004,,INCOMPLETE,Cycle Score,,F50_T30_C15_S5_v1
478,DE,Deere & Company,Industrials,Farm & Heavy Construction Machinery,184421072896.0,31.98,D,5.17,8.29,12.19,4.0,7.5,71,,30.121647,6.588801,3.8479576,28.152,0.0244887964324274,0.18242,0.03759,0.13372,0.10168,-0.0450056665565175,3.0,Yearly,0.049,0.074,2.30298,4516250112.0,7245000192.0,0.373134328358209,0.1267605633802817,0.380281690140845,0.1,0.2676056338028169,0.4852941176470588,0.1408450704225352,0.380281690140845,0.4225352112676056,OK,,230.298,0.0,3.0,1.0,0.0,1.5,694.9400024414062,-0.020493852437861948,636.7505969238281,578.7757472229003,0.0913849249591503,0.20070684678113904,60.96044707381523,52.877913180517325,63.67355150547697,-47.122086819482675,0.0,0.15978571171007094,0.19855079939198217,721.219970703125,-0.03643821487097498,1175500.0,1320380.0,0.8902740120268408,30.0,18.0,15.0,7.0,6.0,84.44,OK,B+,,2026-09-24,False,False,False,False,REDUNDANT_SAME_WINDOW,STRONG_UPTREND,STRONG_UPTREND,BULLISH,BEARISH,BULLISH,NORMAL,35.39,OK,9.0,9,0.007051752138991119,0.5555555555555556,MONTH_MEAN_RANK_SHRUNK_v1,,MISSING,,,,32,15.99,25.331999999999997,,1.7695,,INCOMPLETE,Cycle Score,,F50_T30_C15_S5_v1
479,F,Ford Motor Company,Consumer Cyclical,Auto Manufacturers,52676141056.0,31.6,D,4.97,19.84,0.83,6.43,4.5,53,,6.760145,1.4746594,0.2802325,25.368,-0.1507371260085039,-0.18252,0.00348,0.018819999,-0.03935,0.0581547184981068,3.0,Yearly,-0.038,,4.567080000000001,-7940250112.0,16947000320.0,0.8181818181818182,0.9636363636363636,1.0,0.0909090909090909,0.037037037037037,0.0227272727272727,0.0181818181818181,0.0363636363636363,0.0545454545454545,OK,,456.708,4.5,0.0,0.0,0.0,1.5,12.600000381469727,-0.02627505486391235,13.96057497024536,13.289446177482604,-0.09745834907770434,-0.051879196981215236,33.43028574582654,1.4493080795539202,4.938633226592962,-98.55069192044608,0.0,-0.09734496103508361,0.1051419321563607,17.589500602896216,-0.2836635521422899,52197400.0,49057010.0,1.0640151122133208,10.0,11.0,10.0,7.0,6.0,48.89,OK,C,,2026-09-24,False,False,False,False,REDUNDANT_SAME_WINDOW,DOWNTREND,DOWNTREND,BEARISH,OVERSOLD,OVERSOLD,MAJOR_DRAWDOWN,35.39,OK,9.0,9,-0.01757883271817346,0.4444444444444444,MONTH_MEAN_RANK_SHRUNK_v1,,MISSING,,,,268,15.8,14.667,,1.7695,,INCOMPLETE,Cycle Score,,F50_T30_C15_S5_v1
480,TTWO,"Take-Two Interactive Software, ",Communication Services,Electronic Gaming & Multimedia,38415130624.0,31.54,D,4.77,7.55,3.63,7.86,12.5,20,,19.961777,10.849131,5.7451777,51.576,0.0326990290439159,-0.09039,-0.00621,0.0051499996,-0.04792,0.0755515963947339,3.0,Yearly,0.02,,0.81607,1256137472.0,500200000.0,0.1052631578947368,0.35,0.3,0.05,0.4,0.0526315789473684,0.05,0.05,0.1,OK,,81.607,4.5,0.0,1.0,5.0,1.5,202.97999572753906,-0.016188500766341485,230.8635986328125,226.03115005493163,-0.12077955585203448,-0.10198220166464012,33.32119507429583,2.786663441571523,15.620691240504636,-97.21333655842848,0.0,-0.13907625207076402,0.06066782100946422,265.94000244140625,-0.2367451535529672,2334100.0,2911160.0,0.8017766113851523,10.0,6.0,10.0,7.0,6.0,43.33,OK,D,,2026-09-24,False,False,False,False,REDUNDANT_SAME_WINDOW,DOWNTREND,DOWNTREND,BEARISH,OVERSOLD,OVERSOLD,MAJOR_DRAWDOWN,23.7,OK,9.0,9,-0.012907916147902728,0.3333333333333333,MONTH_MEAN_RANK_SHRUNK_v1,,MISSING,,,,323,15.77,12.998999999999999,,1.185,,INCOMPLETE,Cycle Score,,F50_T30_C15_S5_v1
